,Date,Open,High,Low,Close,Adj Close,Volume,User,Tweet,Current Ratio ,Long-term Debt / Capital ,Debt/Equity Ratio ,Gross Margin ,Operating Margin ,EBIT Margin ,Pre-Tax Proﬁt Margin ,Net Profit Margin ,Asset Turnover ,Inventory Turnover Ratio ,Receiveable Turnover ,Days Sales In Receivables ,ROE - Return On Equity ,Return On Tangible Equity ,ROA - Return On Assets ,ROI - Return On Investment ,Book Value Per Share ,Operating Cash Flow Per Share ,Free Cash Flow Per Share ,Enterprise Value,PE Ratio,PS Ratio,PB Ratio,Earnings Yield,FCF Yield,Buyback Yield / Dilution,Total Shareholder Return,Market Capitalization
6429,19/04/22,1005.06,1034.94,995.33,1028.15,1028.15,16615900,unusual_whales,"Elon Musk’s Tesla, $TSLA is number one in hiring new employment compared to the top ten publically traded companies, quintupling its workforce since 2016.",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6430,19/04/22,1005.06,1034.94,995.33,1028.15,1028.15,16615900,JayinShanghai,"BREAKING: Tesla Gigafactory Shanghai officially resumed production today! 

8,000 Tesla employees return back to work today. Credit: STV

@elonmusk @Tesla #GigaShanghai $TSLA https://t.co/tCXExIDdL9",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6431,19/04/22,1005.06,1034.94,995.33,1028.15,1028.15,16615900,StockMKTNewz,"Tesla $TSLA today was awarded a patent for ""Micro-batteries for energy generation systems""",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6432,19/04/22,1005.06,1034.94,995.33,1028.15,1028.15,16615900,PlainSite,"First, some background. $TSLA has disclosed the @ElonMusk Twitter account as an official communication channel for investors and/or prospective investors in Tesla, Inc. Language to this effect was included in Tesla's SEC Form 8-K filed November 5, 2013. https://t.co/J1I6VYLwIE https://t.co/YWsIIvlN3u",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6433,20/04/22,1030,1034,975.25,977.2,977.2,23570400,blueskykites,"After an outstanding quarter from $TSLA, #wallstreet finally has to recognize @Tesla as the most important company for the future. #Tesla @elonmusk 

@WholeMarsBlog @TeslaAIBot https://t.co/sfZs6vxtsL",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6434,20/04/22,1030,1034,975.25,977.2,977.2,23570400,farzyness,"My major takeaway from Tesla's Q1 2022:

Tesla is STILL, to this day, just getting started.

$TSLA",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6435,20/04/22,1030,1034,975.25,977.2,977.2,23570400,Teslaconomics,"I am so proud to be a long term Tesla investor. ⚡️

$TSLA #Tesla",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6436,20/04/22,1030,1034,975.25,977.2,977.2,23570400,SawyerMerritt,"Great Tesla earnings call. @elonmusk did great and provided a few exciting tidbits/teasers. It's honestly hard for me to be any more bullish on this company, but after todays earnings/call I am lol. Such an exciting time to be a $TSLA investor! 🔋⚡️ @MartinViecha",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6437,20/04/22,1030,1034,975.25,977.2,977.2,23570400,WholeMarsBlog,"This is why Tesla wins autonomy. Insurance. Collision repair. Production, raw materials. They’re starting to do all the unsexy things needed to execute Robotaxis at scale today $TSLA @elonmusk",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6438,20/04/22,1030,1034,975.25,977.2,977.2,23570400,GerberKawasaki,"Well @elonmusk - we had to wait two years to finally make it happen, wish you could be at our 4/20 party. We will raise a toast to you and tesla for sure!!! Once again. Great job on another amazing qtr! $tsla https://t.co/q38BrNmFJK",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6439,20/04/22,1030,1034,975.25,977.2,977.2,23570400,WholeMarsBlog,Tesla is now underwriting insurance!!! A fully integrated insurance provider 🤯🤯🤯🤯🤯🤯 @elonmusk $TSLA,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6440,20/04/22,1030,1034,975.25,977.2,977.2,23570400,squawksquare,$TSLA insurance seems to be grabbing on well. 2nd largest insurer of Tesla's in Texas. Soon to be #1.,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6441,20/04/22,1030,1034,975.25,977.2,977.2,23570400,WholeMarsBlog,Elon says Tesla is working on mining and refining lithium $TSLA @elonmusk,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6442,20/04/22,1030,1034,975.25,977.2,977.2,23570400,ClaireMusk,"Both Elon and Zach avoided giving any data on the impact of raw material costs.
#Tesla hides real numbers so that they can make up whatever they want later. $TSLA $TSLAQ",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6443,20/04/22,1030,1034,975.25,977.2,977.2,23570400,Investingcom,"*TESLA POSTS RECORD PROFIT AS REVENUE GREW 81% FROM LAST YEAR

$TSLA",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6444,20/04/22,1030,1034,975.25,977.2,977.2,23570400,Teslaconomics,"⚠️BREAKING!⚠️

Elon just raised its guidance from 50% to 60%!

$TSLA #Tesla",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6445,20/04/22,1030,1034,975.25,977.2,977.2,23570400,rocketastronaut,"Tesla $TSLA BEATS earnings, it opens at $1033 gets beaten the FOCK down HARD, it’s at 1031 AH, welcome to the rigged casino FOCKERS",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6446,20/04/22,1030,1034,975.25,977.2,977.2,23570400,CNBCFastMoney,"$TSLA expert and @loupfunds Managing Partner @munster_gene lays out his take on the company's monster quarter: What's good for Tesla is bad news for traditional automakers, and the gap is only widening! https://t.co/2BfeSwV7SX",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6447,20/04/22,1030,1034,975.25,977.2,977.2,23570400,stocktalkweekly,"Every quarter the bears say $TSLA is headed back to $500, and every quarter they're wrong. Growth stocks continue to crumble around us, but Tesla continues to defy expectations. 

What company of this size has this magnitude of growth &amp; tailwinds over the next 10 years? @elonmusk",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6448,20/04/22,1030,1034,975.25,977.2,977.2,23570400,unusual_whales,"Tesla, $TSLA, confirmed that its order rate surged following this year’s Super Bowl, which featured many electric vehicle ads.

It showed that the long-standing idea of ‘Tesla killers’ doesn’t work and the automaker benefits from other automakers investing in EV, as per Electrek. https://t.co/ZGNyv55oAo",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6449,20/04/22,1030,1034,975.25,977.2,977.2,23570400,WholeMarsBlog,Tesla FSD keeps Jeff Bezos up at night $TSLA (this is real) https://t.co/ddvym2PeVW,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6450,20/04/22,1030,1034,975.25,977.2,977.2,23570400,TeslaPodcast,"Tesla has reduced their total debt excluding vehicle/energy financing from $5.1B last year to just $88M currently. $TSLA #Tesla

You can see Tesla's balance sheet here: https://t.co/g4f83eXoli",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6451,20/04/22,1030,1034,975.25,977.2,977.2,23570400,jordan_mcrae_,The divergence between Tesla's revenue and net income growth and its operating cash decline is certainly sus. Financial shenanigans 101. $tsla $tslaq,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6452,20/04/22,1030,1034,975.25,977.2,977.2,23570400,freshjiva,"Cash &amp; equivalents: $18 billion
Total debt: $4.8 billion
Free cash flow TTM (net of finance leases): over $3.2 billion

The fact that Moodys and S&amp;P still rate Tesla’s debt as “speculative” is an utter joke. Very difficult to take those jokers seriously for anything.

$TSLA",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6453,20/04/22,1030,1034,975.25,977.2,977.2,23570400,Teslaconomics,"I love that Tesla has near to $0 in debt now, with $18B+ in cash. 

What a time to be an investor in $TSLA.",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6454,20/04/22,1030,1034,975.25,977.2,977.2,23570400,WholeMarsBlog,Micheal Burry tweeted that he was short Tesla yesterday and now he deleted his tweet lmao $TSLA,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6455,20/04/22,1030,1034,975.25,977.2,977.2,23570400,realMeetKevin,"The more people hate on $TSLA, the more @Tesla sells cars! This is such a beautiful irony (multiple car companies pooped on TSLA during the Super Bowl. Had the opposite effect LOL). https://t.co/f2ZkkcnjSV",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6456,20/04/22,1030,1034,975.25,977.2,977.2,23570400,WholeMarsBlog,Tesla reduced the cost of goods sold per vehicle despite all the inflationary pressures… insane @elonmusk $TSLA,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6457,20/04/22,1030,1034,975.25,977.2,977.2,23570400,gurgavin,"$TSLA HAD ONE OF THE BIGGEST INFLUX OF ORDERS  AFTER THE SUPER BOWL

TESLA SPENT $0 ON COMMERCIALS WHILE COMPANIES LIKE LUCID, POLESTAR, RIVIAN SPENT MILLIONS ON THE ADS JUST TO BENEFIT TESLA IN END LMAO 

@elonmusk https://t.co/0CLDgRffY8",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6458,20/04/22,1030,1034,975.25,977.2,977.2,23570400,Investingcom,"*TESLA STOCK JUMPS 4.2% AFTER REPORTING BLOWOUT QUARTERLY RESULTS

$TSLA https://t.co/tAT49VRFcQ",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6459,20/04/22,1030,1034,975.25,977.2,977.2,23570400,Teslaconomics,"Guys.. Tesla’s operating margins are fuckin 19.2%

This is absolutely unheard of. 

$TSLA #Tesla",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6460,20/04/22,1030,1034,975.25,977.2,977.2,23570400,TeslaSg,BREAKING: Tesla $3.22 beat 2.26 Estimate as well as bear all the Tesla bulls Estimate 🤣 $TSLA 🔥📈🚀,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6461,20/04/22,1030,1034,975.25,977.2,977.2,23570400,teslaownersSV,"$TSLA GAAP net income

Q1 2021 — $438 million
Q1 2022 — $3.3 billion 

Wow insane amount of income year over year. Congratulations @elonmusk @tesla",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6462,20/04/22,1030,1034,975.25,977.2,977.2,23570400,GerberKawasaki,Amazing performance @Tesla and @elonmusk - never fail to impress.  Great execution in a horrendously difficult environment. $tsla #tesla,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6463,20/04/22,1030,1034,975.25,977.2,977.2,23570400,heydave7,"$TSLA Q1 earnings are out:
• $16.8B (inc $679M reg credits)
• 19.2% operating margin
• $5B adjusted EBITDA
• $3.20 non-GAAP eps

Great job @tesla team on an amazing quarter. https://t.co/pRU2mDLRnV",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6464,20/04/22,1030,1034,975.25,977.2,977.2,23570400,GerberKawasaki,Tesla just killed it again! $3.22 for the qtr. am I reading this right. MARGIN EXPANSION. I need to re read this. $tsla,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6465,20/04/22,1030,1034,975.25,977.2,977.2,23570400,DeItaone,"TESLA SAYS FACTORIES LIKELY TO CONTINUE TO RUN BELOW CAPACITY THROUGH REST OF 2022
$TSLA",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6466,20/04/22,1030,1034,975.25,977.2,977.2,23570400,StockMKTNewz,"Tesla $TSLA just reported earnings posting numbers of

EPS of $3.22 beating expectations of $2.26
Rev of $18.8B beating expectations of $17.92B",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6467,20/04/22,1030,1034,975.25,977.2,977.2,23570400,CNBCnow,EARNINGS: Tesla Q1 EPS $3.22 Adj. vs. $2.26 Est.; Q1 Revs. $18.76B vs. $17.80B Est. • $TSLA https://t.co/jFODMN8NWw https://t.co/VMFoe80DYi,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6468,20/04/22,1030,1034,975.25,977.2,977.2,23570400,gualestrit,"📡 Tesla

- Ingresos: $18,800M vs $17,900M est
- EPS: $3.22 vs $2.27 est

$TSLA +4.4% after hours",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6469,20/04/22,1030,1034,975.25,977.2,977.2,23570400,WholeMarsBlog,"Other companies earning’s calls will put you to sleep. 

Tesla’s earnings calls are more wild than an episode of Jerry Springer. $TSLA",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6470,20/04/22,1030,1034,975.25,977.2,977.2,23570400,stocktalkweekly,"$TSLA Tesla and Panasonic are rumored to be working on a new multi-billion dollar battery factory in Oklahoma, with $700M in state government incentives on the line.",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6471,20/04/22,1030,1034,975.25,977.2,977.2,23570400,SawyerMerritt,"Here are the top 5 voted Tesla earnings call questions for tonight (via SAY). Two are Institutional and three are retail. Between all 5 questions, a total of 38 million $TSLA shares are represented (collectively worth $37.4B). https://t.co/i0pgbrcapf",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6472,20/04/22,1030,1034,975.25,977.2,977.2,23570400,TradingThomas3,$TSLA 1200+ calls today all up over 50%+ as stock is down 4% 🤣 everyone putting their netflix puts money in otm tesla calls.,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6473,20/04/22,1030,1034,975.25,977.2,977.2,23570400,TSLAFanMtl,"Tesla skeptics will remain forever confused by $TSLA growing volume +50% yoy while losing EV shr.

Forever confused.",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6474,20/04/22,1030,1034,975.25,977.2,977.2,23570400,WholeMarsBlog,Netflix is just like Tesla. Netflix is shrinking subscribers while Tesla just reported record deliveries. it’s exactly the same. $NFLX $TSLA,1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6475,20/04/22,1030,1034,975.25,977.2,977.2,23570400,Teslaconomics,"There’s a reason Elon has set the earnings call on 4/20. 

There’s also a reason Elon will be on the call today. 

This doesn’t just happen by chance folks. 

It’s deliberate. 

$TSLA #Tesla",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6476,20/04/22,1030,1034,975.25,977.2,977.2,23570400,JayinShanghai,"Tesla Gigafactory Shanghai - Exclusive Interview with Grace Tao Tesla’s Global VP. Interview conducted by Xinhua News Agency.

@elonmusk @Tesla @42how_ #GigaShanghai $TSLA

https://t.co/FU8N7Xirwv",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6477,20/04/22,1030,1034,975.25,977.2,977.2,23570400,42how_,"Exclusive Interview with Grace Tao Tesla’s Global VP. Tesla Gigafactory Shanghai resumed work on April 19.

About 8,000 employees have arrived so far. Grace Tao explains How will capacity climb? How to coordinate the industrial chain? 

Video/Interview by Xinhua New Agency.
$TSLA https://t.co/VVeo21jRhG",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6478,20/04/22,1030,1034,975.25,977.2,977.2,23570400,WholeMarsBlog,"In a recent interview, @elonmusk said he once improved Tesla’s financial outcome by $100 million in a 30 minute meeting. 

No wonder he doesn’t join the earnings calls anymore. $TSLA",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6479,20/04/22,1030,1034,975.25,977.2,977.2,23570400,unusual_whales,"As per NYT, Elon Musk is racing to secure funding for his $43 billion bid for Twitter, $TWTR, including potentially taking out a loan against his shares of Tesla, $TSLA.",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6480,20/04/22,1030,1034,975.25,977.2,977.2,23570400,Teslaconomics,"I don't give a fuck if Tesla stock goes down or up tomorrow. 📉📈

What I do give a fuck about is how the heart, brain, lungs, liver, intestines, and blood flow is doing inside Tesla.

This is what will determine the true future value of Tesla, thus my investment. 

$TSLA #Tesla",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
6481,20/04/22,1030,1034,975.25,977.2,977.2,23570400,stevenmarkryan,"I feel lucky being alive to see (and document) what @Tesla is doing. I'm super pumped for the next few decades.

$TSLA",1.354,0.0828,0.1377,29.1107,19.2099,19.2099,19.3325,17.6903,0.284,1.9871,8.116,11.0893,9.3856,9.5092,4.9668,8.6089,33.7326,3.4529,1.9257,"11,00,507",132.6,17.91,32.67,0.30%,0.20%,-7.60%,-7.60%,"11,13,708"
